hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,debris,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),(fp_entry-fn_entry+fp_exit-fn_exit),non_block,shadow check,debris check
443,1594800,19923923,19923923,6228517,352,0,9184592,10738882,449,0,0,0,2.25357e-05,0,99.9977,0,18701217,12400692,6250829,6250829,6250827,0,6250827,2,0,0,0,1.61281e-07,0,100,0,12450388,6149863,6149863,6150588,68661,6149861,725,2,0,0,0,0,0,3.2521e-07,0,100,0,1.1774e-05,0,99.9988,0,100964,32307,4,68661,32307,68661
444,1598400,19975062,19975062,6243899,352,0,9208172,10766441,449,0,0,0,2.2478e-05,0,99.9977,0,18733803,12424462,6266259,6266259,6266257,0,6266257,2,0,0,0,1.60973e-07,0,100,0,12467544,6158203,6158203,6158928,68899,6158201,725,2,0,0,0,0,0,3.2477e-07,0,100,0,1.17486e-05,0,99.9988,0,108054,39159,4,68899,39159,68899
445,1602000,20028927,20028927,6260185,352,0,9233329,10795149,449,0,0,0,2.24176e-05,0,99.9977,0,18769703,12450120,6282557,6282557,6282555,0,6282555,2,0,0,0,1.60641e-07,0,100,0,12487146,6167563,6167563,6168288,69340,6167561,725,2,0,0,0,0,0,3.24277e-07,0,100,0,1.17216e-05,0,99.9988,0,114992,45656,4,69340,45656,69340
446,1605600,20083593,20083593,6277310,352,0,9258242,10824902,449,0,0,0,2.23566e-05,0,99.9978,0,18823315,12485241,6299760,6299760,6299758,0,6299758,2,0,0,0,1.60189e-07,0,100,0,12523555,6185481,6185481,6186206,69626,6185479,725,2,0,0,0,0,0,3.23338e-07,0,100,0,1.1689e-05,0,99.9988,0,114277,44655,4,69626,44655,69626
447,1609200,20138217,20138217,6293327,352,0,9283271,10854497,449,0,0,0,2.22959e-05,0,99.9978,0,18851931,12507365,6316092,6316092,6316090,0,6316090,2,0,0,0,1.59906e-07,0,100,0,12535839,6191273,6191273,6191998,69976,6191271,725,2,0,0,0,0,0,3.23035e-07,0,100,0,1.16642e-05,0,99.9988,0,124817,54845,4,69976,54845,69976
448,1612800,20195183,20195183,6310414,352,0,9309553,10885181,449,0,0,0,2.2233e-05,0,99.9978,0,18919372,12549199,6333211,6333211,6333209,0,6333209,2,0,0,0,1.59373e-07,0,100,0,12586161,6215988,6215988,6216713,70422,6215986,725,2,0,0,0,0,0,3.21751e-07,0,100,0,1.16272e-05,0,99.9988,0,117221,46803,4,70422,46803,70422
449,1616400,20257178,20257178,6328765,352,0,9338409,10918320,449,0,0,0,2.2165e-05,0,99.9978,0,18955181,12575908,6351706,6351706,6351704,0,6351704,2,0,0,0,1.59034e-07,0,100,0,12603475,6224202,6224202,6224927,70865,6224200,725,2,0,0,0,0,0,3.21326e-07,0,100,0,1.15983e-05,0,99.9988,0,127502,56641,4,70865,56641,70865
450,1620000,20317648,20317648,6346740,387,0,9365834,10951330,484,0,0,0,2.38217e-05,0,99.9976,0,19026378,12620167,6369715,6369715,6369713,0,6369713,2,0,0,0,1.58477e-07,0,100,0,12656663,6250452,6250452,6251177,71209,6250450,725,2,0,0,0,0,0,3.19977e-07,0,100,0,1.24527e-05,0,99.9988,0,119261,48056,4,71209,48056,71209
451,1623600,20375013,20375013,6363956,387,0,9392064,10982465,484,0,0,0,2.37546e-05,0,99.9976,0,19091613,12661076,6386966,6386966,6386964,0,6386964,2,0,0,0,1.57964e-07,0,100,0,12704647,6274110,6274110,6274835,71543,6274108,725,2,0,0,0,0,0,3.1877e-07,0,100,0,1.24141e-05,0,99.9988,0,112854,41315,4,71543,41315,71543
452,1627200,20429514,20429514,6380037,387,0,9417197,11011833,484,0,0,0,2.36912e-05,0,99.9976,0,19136460,12691207,6403089,6403089,6403087,0,6403087,2,0,0,0,1.57589e-07,0,100,0,12733371,6288118,6288118,6288843,71897,6288116,725,2,0,0,0,0,0,3.1806e-07,0,100,0,1.2383e-05,0,99.9988,0,114969,43076,4,71897,43076,71897
453,1630800,20479414,20479414,6395117,387,0,9439930,11039000,484,0,0,0,2.36335e-05,0,99.9976,0,19167471,12713861,6418178,6418178,6418176,0,6418176,2,0,0,0,1.57309e-07,0,100,0,12749293,6295683,6295683,6296408,72293,6295681,725,2,0,0,0,0,0,3.17678e-07,0,100,0,1.23579e-05,0,99.9988,0,122493,50204,4,72293,50204,72293
454,1634400,20527389,20527389,6409251,387,0,9462135,11064770,484,0,0,0,2.35783e-05,0,99.9976,0,19209576,12741622,6432339,6432339,6432337,0,6432337,2,0,0,0,1.56966e-07,0,100,0,12777237,6309283,6309283,6310008,72665,6309281,725,2,0,0,0,0,0,3.16993e-07,0,100,0,1.233e-05,0,99.9988,0,123054,50393,4,72665,50393,72665
455,1638000,20569737,20569737,6422073,387,0,9481604,11087649,484,0,0,0,2.35297e-05,0,99.9976,0,19248942,12767330,6445187,6445187,6445185,0,6445185,2,0,0,0,1.5665e-07,0,100,0,12803755,6322143,6322143,6322868,73064,6322141,725,2,0,0,0,0,0,3.16348e-07,0,100,0,1.23048e-05,0,99.9988,0,123042,49982,4,73064,49982,73064
456,1641600,20607360,20607360,6433470,387,0,9499221,11107655,484,0,0,0,2.34868e-05,0,99.9977,0,19289786,12793174,6456625,6456625,6456623,0,6456623,2,0,0,0,1.56333e-07,0,100,0,12833161,6336549,6336549,6337274,73361,6336547,725,2,0,0,0,0,0,3.15629e-07,0,100,0,1.22807e-05,0,99.9988,0,120074,46717,4,73361,46717,73361
457,1645200,20644499,20644499,6444542,387,0,9516559,11127456,484,0,0,0,2.34445e-05,0,99.9977,0,19359839,12833610,6467711,6467711,6467709,0,6467709,2,0,0,0,1.55841e-07,0,100,0,12892128,6365899,6365899,6366625,73493,6365897,726,2,0,0,0,0,0,3.14174e-07,0,100,0,1.22478e-05,0,99.9988,0,101810,28321,4,73493,28321,73493
458,1648800,20676498,20676498,6454199,387,0,9531356,11144658,484,0,0,0,2.34082e-05,0,99.9977,0,19387990,12852375,6477400,6477400,6477398,0,6477398,2,0,0,0,1.55613e-07,0,100,0,12910590,6374975,6374975,6375702,73647,6374973,727,2,0,0,0,0,0,3.13727e-07,0,100,0,1.22294e-05,0,99.9988,0,102423,28780,4,73647,28780,73647
459,1652400,20708344,20708344,6463454,387,0,9546284,11161576,484,0,0,0,2.33722e-05,0,99.9977,0,19415177,12870268,6486663,6486663,6486661,0,6486661,2,0,0,0,1.55397e-07,0,100,0,12928514,6383605,6383605,6384332,73979,6383603,727,2,0,0,0,0,0,3.13303e-07,0,100,0,1.22115e-05,0,99.9988,0,103056,29081,4,73979,29081,73979
460,1656000,20738913,20738913,6472360,387,0,9560595,11177834,484,0,0,0,2.33378e-05,0,99.9977,0,19435359,12884669,6495699,6495699,6495697,0,6495697,2,0,0,0,1.55223e-07,0,100,0,12939660,6388970,6388970,6389697,74187,6388968,727,2,0,0,0,0,0,3.13039e-07,0,100,0,1.21962e-05,0,99.9988,0,106727,32544,4,74187,32544,74187
461,1659600,20775226,20775226,6481468,388,0,9578608,11196133,485,0,0,0,2.33451e-05,0,99.9977,0,19459048,12901481,6506286,6506286,6506284,0,6506284,2,0,0,0,1.55021e-07,0,100,0,12952762,6395195,6395195,6395922,74513,6395193,727,2,0,0,0,0,0,3.12735e-07,0,100,0,1.22031e-05,0,99.9988,0,111089,36580,4,74513,36580,74513
462,1663200,20808328,20808328,6491094,388,0,9594148,11213695,485,0,0,0,2.3308e-05,0,99.9977,0,19492675,12923067,6516131,6516131,6516129,0,6516129,2,0,0,0,1.54762e-07,0,100,0,12976544,6406936,6406936,6407663,74663,6406934,727,2,0,0,0,0,0,3.12162e-07,0,100,0,1.21829e-05,0,99.9988,0,109193,34534,4,74663,34534,74663
463,1666800,20853352,20853352,6504685,388,0,9614693,11238174,485,0,0,0,2.32577e-05,0,99.9977,0,19548341,12957544,6529787,6529787,6529785,0,6529785,2,0,0,0,1.5435e-07,0,100,0,13018554,6427757,6427757,6428484,74847,6427755,727,2,0,0,0,0,0,3.11151e-07,0,100,0,1.21525e-05,0,99.9988,0,102028,27185,4,74847,27185,74847
464,1670400,20898476,20898476,6518027,388,0,9635401,11262590,485,0,0,0,2.32074e-05,0,99.9977,0,19590768,12985299,6543330,6543330,6543328,0,6543328,2,0,0,0,1.5402e-07,0,100,0,13047438,6441969,6441969,6442696,75077,6441967,727,2,0,0,0,0,0,3.10464e-07,0,100,0,1.21262e-05,0,99.9988,0,101359,26286,4,75077,26286,75077
465,1674000,20945837,20945837,6532199,388,0,9657198,11288154,485,0,0,0,2.3155e-05,0,99.9977,0,19632424,13012911,6557544,6557544,6557542,0,6557542,2,0,0,0,1.53694e-07,0,100,0,13074880,6455367,6455367,6456094,75400,6455365,727,2,0,0,0,0,0,3.0982e-07,0,100,0,1.20997e-05,0,99.9988,0,102175,26779,4,75400,26779,75400
466,1677600,20996365,20996365,6547201,388,0,9680107,11315773,485,0,0,0,2.30992e-05,0,99.9977,0,19664053,13036032,6572621,6572621,6572619,0,6572619,2,0,0,0,1.53421e-07,0,100,0,13091432,6463411,6463411,6464138,75632,6463409,727,2,0,0,0,0,0,3.09434e-07,0,100,0,1.20753e-05,0,99.9988,0,109208,33580,4,75632,33580,75632
467,1681200,21046966,21046966,6562217,389,0,9703555,11342925,486,0,0,0,2.30912e-05,0,99.9977,0,19716586,13069580,6587696,6587696,6587694,0,6587694,2,0,0,0,1.53027e-07,0,100,0,13128890,6481884,6481884,6482611,75888,6481882,727,2,0,0,0,0,0,3.08552e-07,0,100,0,1.20694e-05,0,99.9988,0,105810,29926,4,75888,29926,75888
468,1684800,21098658,21098658,6577732,389,0,9727377,11370795,486,0,0,0,2.30346e-05,0,99.9977,0,19764415,13101013,6603317,6603317,6603315,0,6603315,2,0,0,0,1.5266e-07,0,100,0,13161098,6497696,6497696,6498423,76180,6497694,727,2,0,0,0,0,0,3.07801e-07,0,100,0,1.20401e-05,0,99.9988,0,105619,29443,4,76180,29443,76180
469,1688400,21150816,21150816,6593106,389,0,9751364,11398966,486,0,0,0,2.29778e-05,0,99.9977,0,19810288,13131423,6618808,6618808,6618806,0,6618806,2,0,0,0,1.52306e-07,0,100,0,13191480,6512615,6512615,6513342,76452,6512613,727,2,0,0,0,0,0,3.07096e-07,0,100,0,1.20113e-05,0,99.9988,0,106191,29743,4,76452,29743,76452
470,1692000,21203769,21203769,6608911,389,0,9775538,11427745,486,0,0,0,2.29205e-05,0,99.9977,0,19848436,13158186,6634692,6634692,6634690,0,6634690,2,0,0,0,1.51997e-07,0,100,0,13213744,6523494,6523494,6524221,76705,6523492,727,2,0,0,0,0,0,3.06584e-07,0,100,0,1.19847e-05,0,99.9988,0,111196,34495,4,76705,34495,76705
471,1695600,21259398,21259398,6625472,389,0,9801213,11457699,486,0,0,0,2.28605e-05,0,99.9977,0,19882287,13183146,6651309,6651309,6651307,0,6651307,2,0,0,0,1.51709e-07,0,100,0,13230978,6531837,6531837,6532564,76979,6531835,727,2,0,0,0,0,0,3.06193e-07,0,100,0,1.19587e-05,0,99.9988,0,119470,42495,4,76979,42495,76979
472,1699200,21317288,21317288,6643009,389,0,9827551,11489251,486,0,0,0,2.27984e-05,0,99.9977,0,19924127,13212444,6668911,6668911,6668909,0,6668909,2,0,0,0,1.51372e-07,0,100,0,13255216,6543533,6543533,6544260,77402,6543531,727,2,0,0,0,0,0,3.05645e-07,0,100,0,1.19299e-05,0,99.9988,0,125376,47978,4,77402,47978,77402
473,1702800,21373736,21373736,6659873,403,0,9853715,11519521,500,0,0,0,2.33932e-05,0,99.9977,0,19980739,13248829,6685833,6685833,6685831,0,6685831,2,0,0,0,1.50957e-07,0,100,0,13294906,6562996,6562996,6563723,77784,6562994,727,2,0,0,0,0,0,3.04739e-07,0,100,0,1.22373e-05,0,99.9988,0,122835,45055,4,77784,45055,77784
474,1706400,21427678,21427678,6676092,403,0,9877898,11549280,500,0,0,0,2.33343e-05,0,99.9977,0,20015368,13273855,6702126,6702126,6702124,0,6702124,2,0,0,0,1.50672e-07,0,100,0,13313242,6571729,6571729,6572456,78219,6571727,727,2,0,0,0,0,0,3.04334e-07,0,100,0,1.22113e-05,0,99.9988,0,130395,52180,4,78219,52180,78219
475,1710000,21481451,21481451,6692428,403,0,9902583,11578368,500,0,0,0,2.32759e-05,0,99.9977,0,20080304,13314091,6718502,6718502,6718500,0,6718500,2,0,0,0,1.50217e-07,0,100,0,13361802,6595589,6595589,6596322,78633,6595587,733,2,0,0,0,0,0,3.03233e-07,0,100,0,1.21765e-05,0,99.9988,0,122911,44282,4,78633,44282,78633
476,1713600,21533318,21533318,6707980,404,0,9926102,11606715,501,0,0,0,2.32663e-05,0,99.9977,0,20112189,13337543,6734103,6734103,6734101,0,6734101,2,0,0,0,1.49953e-07,0,100,0,13378086,6603440,6603440,6604173,78924,6603438,733,2,0,0,0,0,0,3.02872e-07,0,100,0,1.21762e-05,0,99.9988,0,130661,51741,4,78924,51741,78924
477,1717200,21582451,21582451,6722915,404,0,9948860,11633090,501,0,0,0,2.32133e-05,0,99.9977,0,20176039,13376746,6749053,6749053,6749051,0,6749051,2,0,0,0,1.49513e-07,0,100,0,13426986,6627693,6627693,6628426,79121,6627691,733,2,0,0,0,0,0,3.01764e-07,0,100,0,1.21433e-05,0,99.9988,0,121358,42241,4,79121,42241,79121
478,1720800,21627880,21627880,6736308,404,0,9970051,11657328,501,0,0,0,2.31645e-05,0,99.9977,0,20203905,13397149,6762535,6762535,6762533,0,6762533,2,0,0,0,1.49285e-07,0,100,0,13441370,6634614,6634614,6635347,79392,6634612,733,2,0,0,0,0,0,3.01449e-07,0,100,0,1.2122e-05,0,99.9988,0,127919,48531,4,79392,48531,79392
479,1724400,21668026,21668026,6748456,404,0,9988373,11679152,501,0,0,0,2.31216e-05,0,99.9977,0,20244541,13423329,6774711,6774711,6774709,0,6774709,2,0,0,0,1.48994e-07,0,100,0,13469830,6648618,6648618,6649351,79618,6648616,733,2,0,0,0,0,0,3.00814e-07,0,100,0,1.20987e-05,0,99.9988,0,126091,46477,4,79618,46477,79618
480,1728000,21702942,21702942,6758815,404,0,10004260,11698181,501,0,0,0,2.30844e-05,0,99.9977,0,20264640,13438472,6785128,6785128,6785126,0,6785126,2,0,0,0,1.48826e-07,0,100,0,13479512,6653344,6653344,6654077,79733,6653342,733,2,0,0,0,0,0,3.00601e-07,0,100,0,1.20829e-05,0,99.9988,0,131782,52053,4,79733,52053,79733
481,1731600,21732230,21732230,6767675,404,0,10017624,11714105,501,0,0,0,2.30533e-05,0,99.9977,0,20289415,13455142,6794003,6794003,6794001,0,6794001,2,0,0,0,1.48642e-07,0,100,0,13495412,6661139,6661139,6661872,79888,6661137,733,2,0,0,0,0,0,3.00249e-07,0,100,0,1.20673e-05,0,99.9988,0,132862,52978,4,79888,52978,79888
482,1735200,21761294,21761294,6776423,404,0,10030946,11729847,501,0,0,0,2.30225e-05,0,99.9977,0,20313259,13471273,6802807,6802807,6802805,0,6802805,2,0,0,0,1.48464e-07,0,100,0,13510452,6668466,6668466,6669199,80081,6668464,733,2,0,0,0,0,0,2.99919e-07,0,100,0,1.20522e-05,0,99.9988,0,134339,54262,4,80081,54262,80081
483,1738800,21786720,21786720,6783929,404,0,10042420,11743799,501,0,0,0,2.29957e-05,0,99.9977,0,20332987,13484716,6810389,6810389,6810387,0,6810387,2,0,0,0,1.48316e-07,0,100,0,13522598,6674327,6674327,6675060,80293,6674325,733,2,0,0,0,0,0,2.99656e-07,0,100,0,1.20394e-05,0,99.9988,0,136060,55771,4,80293,55771,80293
484,1742400,21815941,21815941,6792460,404,0,10055898,11759542,501,0,0,0,2.29649e-05,0,99.9977,0,20371523,13508117,6819071,6819071,6819069,0,6819069,2,0,0,0,1.48059e-07,0,100,0,13552452,6689046,6689046,6689779,80501,6689044,733,2,0,0,0,0,0,2.98996e-07,0,100,0,1.20201e-05,0,99.9988,0,130023,49526,4,80501,49526,80501
485,1746000,21846499,21846499,6801733,404,0,10069756,11776242,501,0,0,0,2.29327e-05,0,99.9977,0,20407061,13530361,6828351,6828351,6828349,0,6828349,2,0,0,0,1.47816e-07,0,100,0,13578710,6702010,6702010,6702743,80666,6702008,733,2,0,0,0,0,0,2.98418e-07,0,100,0,1.20013e-05,0,99.9988,0,126339,45677,4,80666,45677,80666
486,1749600,21878768,21878768,6811308,404,0,10084708,11793559,501,0,0,0,2.28989e-05,0,99.9977,0,20439853,13551385,6837963,6837963,6837961,0,6837961,2,0,0,0,1.47586e-07,0,100,0,13601890,6713422,6713422,6714155,80844,6713420,733,2,0,0,0,0,0,2.97911e-07,0,100,0,1.19828e-05,0,99.9988,0,124539,43699,4,80844,43699,80844
487,1753200,21921838,21921838,6824141,404,0,10104459,11816878,501,0,0,0,2.28539e-05,0,99.9977,0,20468672,13572034,6850820,6850820,6850818,0,6850818,2,0,0,0,1.47362e-07,0,100,0,13617852,6721214,6721214,6721947,81033,6721212,733,2,0,0,0,0,0,2.97565e-07,0,100,0,1.19625e-05,0,99.9988,0,129604,48575,4,81033,48575,81033
488,1756800,21962059,21962059,6836047,404,0,10122765,11838793,501,0,0,0,2.28121e-05,0,99.9977,0,20506016,13596425,6862744,6862744,6862742,0,6862742,2,0,0,0,1.47097e-07,0,100,0,13643272,6733681,6733681,6734414,81276,6733679,733,2,0,0,0,0,0,2.97014e-07,0,100,0,1.19407e-05,0,99.9988,0,129061,47789,4,81276,47789,81276
489,1760400,22010096,22010096,6850665,404,0,10144823,11864772,501,0,0,0,2.27623e-05,0,99.9977,0,20540280,13620644,6877390,6877390,6877388,0,6877388,2,0,0,0,1.46836e-07,0,100,0,13662890,6743254,6743254,6743987,81512,6743252,733,2,0,0,0,0,0,2.96593e-07,0,100,0,1.19177e-05,0,99.9988,0,134134,52626,4,81512,52626,81512
490,1764000,22060871,22060871,6865273,439,0,10169410,11890925,536,0,0,0,2.42964e-05,0,99.9976,0,20565979,13640478,6892011,6892011,6892009,0,6892009,2,0,0,0,1.46622e-07,0,100,0,13673968,6748467,6748467,6749200,81838,6748465,733,2,0,0,0,0,0,2.96364e-07,0,100,0,1.27209e-05,0,99.9987,0,143542,61708,4,81838,61708,81838
491,1767600,22108433,22108433,6879467,439,0,10191090,11916807,536,0,0,0,2.42441e-05,0,99.9976,0,20608050,13668322,6906256,6906256,6906254,0,6906254,2,0,0,0,1.46324e-07,0,100,0,13701794,6762066,6762066,6762799,82152,6762064,733,2,0,0,0,0,0,2.95768e-07,0,100,0,1.26943e-05,0,99.9987,0,144188,62040,4,82152,62040,82152
492,1771200,22161829,22161829,6895439,439,0,10215712,11945581,536,0,0,0,2.41857e-05,0,99.9976,0,20663559,13703820,6922229,6922229,6922227,0,6922227,2,0,0,0,1.45945e-07,0,100,0,13741330,6781591,6781591,6782324,82395,6781589,733,2,0,0,0,0,0,2.94916e-07,0,100,0,1.2662e-05,0,99.9987,0,140636,58245,4,82395,58245,82395
493,1774800,22213907,22213907,6910955,439,0,10239527,11973844,536,0,0,0,2.4129e-05,0,99.9976,0,20703671,13731345,6937767,6937767,6937765,0,6937765,2,0,0,0,1.45652e-07,0,100,0,13765904,6793578,6793578,6794311,82695,6793576,733,2,0,0,0,0,0,2.94396e-07,0,100,0,1.26349e-05,0,99.9987,0,144187,61496,4,82695,61496,82695
494,1778400,22264139,22264139,6926364,439,0,10262615,12000988,536,0,0,0,2.40746e-05,0,99.9976,0,20738427,13756016,6953221,6953221,6953219,0,6953219,2,0,0,0,1.45391e-07,0,100,0,13785206,6802795,6802795,6803528,83129,6802793,733,2,0,0,0,0,0,2.93997e-07,0,100,0,1.26101e-05,0,99.9987,0,150424,67299,4,83129,67299,83129
495,1782000,22320948,22320948,6943440,439,0,10288709,12031703,536,0,0,0,2.40133e-05,0,99.9976,0,20782031,13786056,6970339,6970339,6970337,0,6970337,2,0,0,0,1.45074e-07,0,100,0,13811692,6815717,6815717,6816450,83450,6815715,733,2,0,0,0,0,0,2.93439e-07,0,100,0,1.25808e-05,0,99.9987,0,154620,71174,4,83450,71174,83450
496,1785600,22376532,22376532,6960180,439,0,10314923,12061073,536,0,0,0,2.39537e-05,0,99.9976,0,20825288,13815684,6987102,6987102,6987100,0,6987100,2,0,0,0,1.44763e-07,0,100,0,13838186,6828582,6828582,6829315,83832,6828580,733,2,0,0,0,0,0,2.92887e-07,0,100,0,1.25521e-05,0,99.9987,0,158518,74690,4,83832,74690,83832
497,1789200,22431218,22431218,6976788,439,0,10339736,12090946,536,0,0,0,2.38953e-05,0,99.9976,0,20875035,13848557,7003761,7003761,7003759,0,7003759,2,0,0,0,1.44419e-07,0,100,0,13871274,6844796,6844796,6845529,84162,6844794,733,2,0,0,0,0,0,2.92193e-07,0,100,0,1.25219e-05,0,99.9987,0,158963,74805,4,84162,74805,84162
498,1792800,22483058,22483058,6992305,439,0,10363742,12118780,536,0,0,0,2.38402e-05,0,99.9976,0,20927972,13882550,7019326,7019326,7019324,0,7019324,2,0,0,0,1.44066e-07,0,100,0,13908646,6863224,6863224,6863957,84420,6863222,733,2,0,0,0,0,0,2.91408e-07,0,100,0,1.24917e-05,0,99.9988,0,156100,71684,4,84420,71684,84420
499,1796400,22533361,22533361,7007393,439,0,10387208,12145617,536,0,0,0,2.3787e-05,0,99.9976,0,20979986,13915821,7034446,7034446,7034444,0,7034444,2,0,0,0,1.43721e-07,0,100,0,13945540,6881375,6881375,6882108,84716,6881373,733,2,0,0,0,0,0,2.9064e-07,0,100,0,1.24623e-05,0,99.9988,0,153069,68357,4,84716,68357,84716
500,1800000,22580509,22580509,7021613,439,0,10408962,12171011,536,0,0,0,2.37373e-05,0,99.9976,0,21015576,13940396,7048702,7048702,7048700,0,7048700,2,0,0,0,1.43468e-07,0,100,0,13966874,6891694,6891694,6892427,85064,6891692,733,2,0,0,0,0,0,2.90204e-07,0,100,0,1.24388e-05,0,99.9988,0,157006,71946,4,85064,71946,85064
501,1803600,22626459,22626459,7035366,439,0,10430065,12195858,536,0,0,0,2.36891e-05,0,99.9976,0,21070899,13974626,7062483,7062483,7062481,0,7062481,2,0,0,0,1.43117e-07,0,100,0,14008416,6912143,6912143,6912876,85386,6912141,733,2,0,0,0,0,0,2.89346e-07,0,100,0,1.241e-05,0,99.9988,0,150338,64956,4,85386,64956,85386
502,1807200,22672777,22672777,7049089,439,0,10451442,12220799,536,0,0,0,2.36407e-05,0,99.9976,0,21101878,13996755,7076238,7076238,7076236,0,7076236,2,0,0,0,1.4289e-07,0,100,0,14025640,6920517,6920517,6921250,85624,6920515,733,2,0,0,0,0,0,2.88996e-07,0,100,0,1.23881e-05,0,99.9988,0,155719,70099,4,85624,70099,85624
503,1810800,22721187,22721187,7063518,439,0,10474209,12246442,536,0,0,0,2.35903e-05,0,99.9976,0,21162316,14033879,7090704,7090704,7090702,0,7090702,2,0,0,0,1.42512e-07,0,100,0,14071612,6943175,6943175,6943908,85952,6943173,733,2,0,0,0,0,0,2.88053e-07,0,100,0,1.23575e-05,0,99.9988,0,147527,61579,4,85952,61579,85952
504,1814400,22761030,22761030,7075186,439,0,10492745,12267749,536,0,0,0,2.3549e-05,0,99.9976,0,21196072,14056578,7102868,7102868,7102866,0,7102866,2,0,0,0,1.42282e-07,0,100,0,14093204,6953710,6953710,6954443,86213,6953708,733,2,0,0,0,0,0,2.87616e-07,0,100,0,1.23368e-05,0,99.9988,0,149156,62947,4,86213,62947,86213
505,1818000,22800965,22800965,7087313,439,0,10511251,12289178,536,0,0,0,2.35078e-05,0,99.9977,0,21228598,14078681,7115120,7115120,7115118,0,7115118,2,0,0,0,1.42059e-07,0,100,0,14113478,6963561,6963561,6964294,86499,6963559,733,2,0,0,0,0,0,2.87209e-07,0,100,0,1.23166e-05,0,99.9988,0,151557,65062,4,86499,65062,86499
506,1821600,22837941,22837941,7097959,439,0,10528991,12308414,536,0,0,0,2.34697e-05,0,99.9977,0,21277988,14109116,7126938,7126938,7126936,0,7126936,2,0,0,0,1.41752e-07,0,100,0,14151050,6982178,6982178,6982911,86668,6982176,733,2,0,0,0,0,0,2.86444e-07,0,100,0,1.22925e-05,0,99.9988,0,144758,58094,4,86668,58094,86668
507,1825200,22865803,22865803,7106973,439,0,10541244,12324023,536,0,0,0,2.34411e-05,0,99.9977,0,21311382,14130095,7136032,7136032,7136030,0,7136030,2,0,0,0,1.41542e-07,0,100,0,14175350,6994063,6994063,6994796,86933,6994061,733,2,0,0,0,0,0,2.85957e-07,0,100,0,1.22755e-05,0,99.9988,0,141967,55038,4,86933,55038,86933
508,1828800,22896185,22896185,7116496,439,0,10555204,12340445,536,0,0,0,2.341e-05,0,99.9977,0,21349001,14153407,7145657,7145657,7145655,0,7145655,2,0,0,0,1.41309e-07,0,100,0,14203344,7007750,7007750,7008483,87243,7007748,733,2,0,0,0,0,0,2.85398e-07,0,100,0,1.22568e-05,0,99.9988,0,137905,50666,4,87243,50666,87243
509,1832400,22922868,22922868,7125035,439,0,10567384,12354948,536,0,0,0,2.33828e-05,0,99.9977,0,21381107,14173565,7154315,7154315,7154313,0,7154313,2,0,0,0,1.41108e-07,0,100,0,14226792,7019250,7019250,7019983,87467,7019248,733,2,0,0,0,0,0,2.84931e-07,0,100,0,1.22405e-05,0,99.9988,0,135063,47600,4,87467,47600,87467
510,1836000,22956137,22956137,7135681,439,0,10582415,12373186,536,0,0,0,2.33489e-05,0,99.9977,0,21423767,14200141,7165073,7165073,7165071,0,7165071,2,0,0,0,1.40844e-07,0,100,0,14258694,7035068,7035068,7035801,87599,7035066,733,2,0,0,0,0,0,2.8429e-07,0,100,0,1.22196e-05,0,99.9988,0,130003,42408,4,87599,42408,87599
511,1839600,23002320,23002320,7150233,439,0,10603864,12397920,536,0,0,0,2.3302e-05,0,99.9977,0,21481907,14236296,7179687,7179687,7179685,0,7179685,2,0,0,0,1.40486e-07,0,100,0,14302220,7056609,7056609,7057342,87821,7056607,733,2,0,0,0,0,0,2.83422e-07,0,100,0,1.21909e-05,0,99.9988,0,123076,35259,4,87821,35259,87821
512,1843200,23048456,23048456,7164845,439,0,10624705,12423215,536,0,0,0,2.32554e-05,0,99.9977,0,21523061,14263865,7194397,7194397,7194394,0,7194394,3,0,0,0,2.10322e-07,0,100,0,14328664,7069468,7069468,7070201,88184,7069466,733,2,0,0,0,0,0,2.82907e-07,0,100,0,1.21897e-05,0,99.9988,0,124926,36747,5,88184,36747,88184
513,1846800,23094314,23094314,7179552,441,0,10645157,12448619,538,0,0,0,2.32958e-05,0,99.9977,0,21576514,14297857,7209372,7209372,7209369,0,7209369,3,0,0,0,2.09822e-07,0,100,0,14367142,7088485,7088485,7089218,88406,7088483,733,2,0,0,0,0,0,2.82148e-07,0,100,0,1.22076e-05,0,99.9988,0,120884,32483,5,88406,32483,88406
514,1850400,23139432,23139432,7193846,447,0,10665852,12473036,544,0,0,0,2.35097e-05,0,99.9977,0,21602361,14317636,7223813,7223813,7223810,0,7223810,3,0,0,0,2.09532e-07,0,100,0,14378548,7093823,7093823,7094556,88771,7093821,733,2,0,0,0,0,0,2.81935e-07,0,100,0,1.2323e-05,0,99.9988,0,129987,41221,5,88771,41221,88771
