hour,inventory_time,inventory_tx,cm inv,unique_tx,unique_fp,unique_fn,tp_inv,tn_inv,fp_inv,fn_inv,fn_index_inv,fn_expiry_inv,FPR inv,FNR inv,Accuracy % inv,Reprocess % inv,total_tx,cm total,entry_tx,cm entry,added_tx,tp_entry,tn_entry,fp_entry,fn_entry,fn_index_entry,fn_expiry_entry,FPR Entry,FNR Entry,Accuracy % Entry,Reprocess % Entry,exit_tx,cm exit,exited_tx,block_tx,non_block,tp_exit,tn_exit,fp_exit,fn_exit,fn_index_exit,fn_expiry_exit,fn_index,fn_expiry,FPR Exit,FNR Exit,Accuracy % Exit,Reprocess % Exit,FPR,FNR,Accuracy %,Reprocess %,current_mempool_tx,shadow_mempool.size(),loadfactor 1,loadfactor 2
231,831600,10667918,44366,14246,1,0,21010,23353,3,0,0,0,6.76193e-05,0,99.9932,0,35537,9913835,14254,6632640,14254,0,14254,0,0,0,0,0,0,100,0,21283,10556,10556,10556,85,10556,0,0,0,0,0,0,0,0,0,100,0,3.7626e-05,0,99.9962,0,70249,44282,0.0669947,0
232,835200,10709140,41222,13825,0,0,18436,22786,0,0,0,0,0,0,100,0,34531,9948124,13385,6656477,13385,0,13385,0,0,0,0,0,0,100,0,21146,10452,10452,10452,121,10452,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,73182,47094,0.0697918,0
233,838800,10759292,50152,14894,0,0,23702,26450,0,0,0,0,0,0,100,0,48924,9996798,15332,6688480,15332,0,15332,0,0,0,0,0,0,100,0,33592,16671,16671,16671,125,16671,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,71843,45630,0.0685148,0
234,842400,10820018,60726,18165,4,0,29650,31050,26,0,0,0,0.000428153,0,99.9572,0,56204,10052754,17994,6725455,17994,0,17994,0,0,0,0,0,0,100,0,38210,18981,18981,18981,124,18981,0,0,0,0,0,0,0,0,0,100,0,0.000222828,0,99.9777,0,70856,44519,0.0675735,0
235,846000,10874242,54224,16892,0,0,24698,29526,0,0,0,0,0,0,100,0,58694,10111207,16911,6763137,16911,0,16911,0,0,0,0,0,0,100,0,41783,20771,20771,20771,117,20771,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,66996,40542,0.0638924,0
236,849600,10927656,53414,17421,0,0,24339,29075,0,0,0,0,0,0,100,0,47658,10158623,17404,6795547,17404,0,17404,0,0,0,0,0,0,100,0,30254,15006,15006,15006,121,15006,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,69394,42819,0.0661793,0
237,853200,10986446,58790,18982,0,0,26978,31812,0,0,0,0,0,0,100,0,51013,10209372,18993,6830418,18993,0,18993,0,0,0,0,0,0,100,0,32020,15878,15878,15878,132,15878,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,72509,45802,0.06915,0
238,856800,11031037,44591,14288,0,0,20043,24548,0,0,0,0,0,0,100,0,45328,10254434,14284,6860091,14284,0,14284,0,0,0,0,0,0,100,0,31044,15389,15389,15389,133,15389,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,71404,44564,0.0680962,0
239,860400,11068578,37541,12502,0,0,16425,21116,0,0,0,0,0,0,100,0,42054,10296226,12498,6887236,12498,0,12498,0,0,0,0,0,0,100,0,29556,14647,14647,14647,129,14647,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,69255,42286,0.0660467,0
240,864000,11101043,32465,10781,0,0,14494,17971,0,0,0,0,0,0,100,0,35230,10331330,10786,6910181,10786,0,10786,0,0,0,0,0,0,100,0,24444,12159,12159,12159,63,12159,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,67882,40850,0.0647373,0
241,867600,11132521,31478,10472,0,0,13991,17487,0,0,0,0,0,0,100,0,24241,10355448,10468,6927474,10468,0,10468,0,0,0,0,0,0,100,0,13773,6825,6825,6825,61,6825,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,71525,44432,0.0682116,0
242,871200,11163515,30994,10311,0,0,13518,17476,0,0,0,0,0,0,100,0,34736,10389942,10312,6949877,10312,0,10312,0,0,0,0,0,0,100,0,24424,12091,12091,12091,121,12091,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,69746,42532,0.066515,0
243,874800,11197889,34374,11077,0,0,15585,18789,0,0,0,0,0,0,100,0,40311,10430064,11072,6975474,11072,0,11072,0,0,0,0,0,0,100,0,29239,14525,14525,14525,92,14525,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,66293,38987,0.0632219,0
244,878400,11238639,40750,13142,0,0,18654,22096,0,0,0,0,0,0,100,0,45712,10475629,13145,7004829,13145,0,13145,0,0,0,0,0,0,100,0,32567,16210,16210,16210,72,16210,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,63228,35850,0.0602989,0
245,882000,11273791,35152,11211,0,0,15955,19197,0,0,0,0,0,0,100,0,26636,10502190,11209,7023714,11209,0,11209,0,0,0,0,0,0,100,0,15427,7676,7676,7676,37,7676,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,66761,39346,0.0636683,0
246,885600,11320160,46369,13768,3,0,21573,24791,5,0,0,0,0.000107831,0,99.9892,0,45624,10547660,13762,7053330,13762,0,13762,0,0,0,0,0,0,100,0,31862,15854,15854,15854,77,15854,0,0,0,0,0,0,0,0,0,100,0,5.44431e-05,0,99.9946,0,64669,37177,0.0616732,0
247,889200,11379030,58870,18082,0,0,28277,30593,0,0,0,0,0,0,100,0,46869,10594281,18081,7085681,18081,0,18081,0,0,0,0,0,0,100,0,28788,14270,14270,14270,124,14270,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,68480,40864,0.0653076,0
248,892800,11432359,53329,17476,0,0,24320,29009,0,0,0,0,0,0,100,0,54956,10649095,17478,7121827,17478,0,17478,0,0,0,0,0,0,100,0,37478,18668,18668,18668,71,18668,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,67290,39603,0.0641727,0
249,896400,11481851,49492,15801,2,0,22794,26696,2,0,0,0,4.04106e-05,0,99.996,0,47793,10696672,15797,7153514,15797,0,15797,0,0,0,0,0,0,100,0,31996,15890,15890,15890,108,15890,0,0,0,0,0,0,0,0,0,100,0,2.06039e-05,0,99.9979,0,67197,39402,0.0640841,0
250,900000,11532207,50356,16172,0,0,22462,27894,0,0,0,0,0,0,100,0,45906,10742356,16170,7184441,16170,0,16170,0,0,0,0,0,0,100,0,29736,14757,14757,14757,111,14757,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,68610,40704,0.0654316,0
251,903600,11583310,51103,16132,0,0,23092,28011,0,0,0,0,0,0,100,0,38228,10780358,16134,7211509,16134,0,16134,0,0,0,0,0,0,100,0,22094,10934,10934,10934,113,10934,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,73810,45791,0.0703907,0
252,907200,11637558,54248,17405,0,0,24659,29589,0,0,0,0,0,0,100,0,56399,10836503,17403,7248283,17403,0,17403,0,0,0,0,0,0,100,0,38996,19371,19371,19371,126,19371,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,71842,43697,0.0685139,0
253,910800,11692909,55351,17932,0,0,25455,29896,0,0,0,0,0,0,100,0,42258,10878467,17942,7278236,17942,0,17942,0,0,0,0,0,0,100,0,24316,12011,12011,12011,147,12011,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,77773,49481,0.0741701,0
254,914400,11755180,62271,20072,0,0,28448,33823,0,0,0,0,0,0,100,0,33817,10911873,20062,7304970,20062,0,20062,0,0,0,0,0,0,100,0,13755,6672,6672,6672,205,6672,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,91163,62666,0.0869398,0
255,918000,11816476,61296,19957,0,0,27832,33464,0,0,0,0,0,0,100,0,50687,10962022,19951,7340020,19951,0,19951,0,0,0,0,0,0,100,0,30736,15099,15099,15099,269,15099,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,96015,67249,0.091567,0
256,921600,11883841,67365,21509,0,0,31838,35527,0,0,0,0,0,0,100,0,50592,11012010,21512,7375770,21512,0,21512,0,0,0,0,0,0,100,0,29080,14238,14238,14238,302,14238,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,103289,74221,0.0985041,0
257,925200,11952614,68773,22192,1,0,31902,36870,1,0,0,0,1.45406e-05,0,99.9985,0,46868,11057992,22194,7409858,22194,0,22194,0,0,0,0,0,0,100,0,24674,11894,11894,11894,443,11894,0,0,0,0,0,0,0,0,0,100,0,8.71422e-06,0,99.9991,0,113589,84078,0.108327,0
258,928800,12009531,56917,18359,0,0,26260,30657,0,0,0,0,0,0,100,0,41541,11098860,18358,7439471,18358,0,18358,0,0,0,0,0,0,100,0,23183,11255,11255,11255,335,11255,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,120692,90846,0.115101,0
259,932400,12062687,53156,17231,0,0,24123,29033,0,0,0,0,0,0,100,0,55364,11153652,17228,7475481,17228,0,17228,0,0,0,0,0,0,100,0,38136,18782,18782,18782,286,18782,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,119138,89006,0.113619,0
260,936000,12116118,53431,17394,0,0,23525,29906,0,0,0,0,0,0,100,0,52360,11205581,17371,7510131,17371,0,17371,0,0,0,0,0,0,100,0,34989,17279,17279,17279,215,17279,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,119230,88883,0.113707,0
261,939600,12164851,48733,16007,0,0,21828,26905,0,0,0,0,0,0,100,0,64324,11269439,16018,7550069,16018,0,16018,0,0,0,0,0,0,100,0,48306,23920,23920,23920,233,23920,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,111328,80748,0.106171,0
262,943200,12209425,44574,14516,0,0,20090,24484,0,0,0,0,0,0,100,0,53196,11322205,14514,7583709,14514,0,14514,0,0,0,0,0,0,100,0,38682,19126,19126,19126,215,19126,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,106716,75921,0.101772,0
263,946800,12249082,39657,12952,0,0,18038,21619,0,0,0,0,0,0,100,0,36193,11358176,12953,7608171,12953,0,12953,0,0,0,0,0,0,100,0,23240,11509,11509,11509,111,11509,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,108160,77254,0.103149,0
264,950400,12286731,37649,12132,0,0,17114,20535,0,0,0,0,0,0,100,0,38900,11396862,12130,7633579,12130,0,12130,0,0,0,0,0,0,100,0,26770,13278,13278,13278,107,13278,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,107012,75999,0.102055,0
265,954000,12322880,36149,11487,0,0,16244,19905,0,0,0,0,0,0,100,0,53618,11450318,11486,7666050,11486,0,11486,0,0,0,0,0,0,100,0,42132,20985,20985,20985,81,20985,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,97513,66419,0.0929956,0
266,957600,12353578,30698,9854,0,0,13749,16949,0,0,0,0,0,0,100,0,28956,11479076,9852,7685355,9852,0,9852,0,0,0,0,0,0,100,0,19104,9453,9453,9453,99,9453,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,97912,66719,0.0933762,0
267,961200,12385950,32372,9982,1,0,14602,17769,1,0,0,0,3.08909e-05,0,99.9969,0,52458,11531269,10299,7716601,10299,0,10299,0,0,0,0,0,0,100,0,42159,20947,20947,20947,132,20947,0,0,0,0,0,0,0,0,0,100,0,1.18252e-05,0,99.9988,0,87264,55939,0.0832214,0
268,964800,12416466,30516,9224,0,0,14514,16002,0,0,0,0,0,0,100,0,26869,11557968,9357,7734629,9357,0,9357,0,0,0,0,0,0,100,0,17512,8671,8671,8671,85,8671,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,87950,56540,0.0838757,0
269,968400,12447649,31183,9314,0,0,15080,16103,0,0,0,0,0,0,100,0,36497,11594305,9389,7757492,9389,0,9389,0,0,0,0,0,0,100,0,27108,13474,13474,13474,80,13474,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,83865,52375,0.0799799,0
270,972000,12483062,35413,11369,0,0,15463,19950,0,0,0,0,0,0,100,0,33835,11627962,11397,7780019,11397,0,11397,0,0,0,0,0,0,100,0,22438,11130,11130,11130,89,11130,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,84132,52553,0.0802345,0
271,975600,12527881,44819,14446,0,0,20553,24266,0,0,0,0,0,0,100,0,47279,11675091,14533,7810850,14533,0,14533,0,0,0,0,0,0,100,0,32746,16298,16298,16298,75,16298,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,82367,50713,0.0785513,0
272,979200,12574767,46886,14405,0,0,21988,24898,0,0,0,0,0,0,100,0,42260,11717183,14458,7839125,14458,0,14458,0,0,0,0,0,0,100,0,27802,13817,13817,13817,84,13817,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,83008,51270,0.0791626,0
273,982800,12618843,44076,14461,0,0,19944,24132,0,0,0,0,0,0,100,0,42821,11759838,14531,7867718,14531,0,14531,0,0,0,0,0,0,100,0,28290,14062,14062,14062,83,14062,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,83477,51656,0.0796099,0
274,986400,12667477,48634,15543,0,0,22155,26479,0,0,0,0,0,0,100,0,50430,11810016,15596,7900605,15596,0,15596,0,0,0,0,0,0,100,0,34834,17291,17291,17291,126,17291,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,81782,49835,0.0779934,0
275,990000,12712246,44769,14479,0,0,20551,24218,0,0,0,0,0,0,100,0,25072,11834798,14508,7920250,14508,0,14508,0,0,0,0,0,0,100,0,10564,5137,5137,5137,145,5137,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,91153,59061,0.0869303,0
276,993600,12759394,47148,14980,0,0,20774,26374,0,0,0,0,0,0,100,0,36174,11870714,15012,7945714,15012,0,15012,0,0,0,0,0,0,100,0,21162,10452,10452,10452,129,10452,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,95713,63492,0.091279,0
277,997200,12810385,50991,16311,0,0,23424,27567,0,0,0,0,0,0,100,0,51085,11921461,16449,7979312,16449,0,16449,0,0,0,0,0,0,100,0,34636,17149,17149,17149,169,17149,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,95013,62623,0.0906115,0
278,1000800,12860020,49635,15934,0,0,21976,27659,0,0,0,0,0,0,100,0,39046,11960063,16124,8006675,16124,0,16124,0,0,0,0,0,0,100,0,22922,11239,11239,11239,222,11239,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,99898,67286,0.0952702,0
279,1004400,12910890,50870,16423,0,0,22718,28152,0,0,0,0,0,0,100,0,50060,12009679,16722,8039844,16722,0,16722,0,0,0,0,0,0,100,0,33338,16447,16447,16447,222,16447,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100173,67339,0.0955324,0
280,1008000,12961679,50789,16609,1,0,22277,28511,1,0,0,0,1.96893e-05,0,99.998,0,58646,12067982,16613,8077302,16613,0,16613,0,0,0,0,0,0,100,0,42033,20845,20845,20845,171,20845,0,0,0,0,0,0,0,0,0,100,0,9.16658e-06,0,99.9991,0,95941,62936,0.0914965,0
281,1011600,13016274,54595,17260,0,0,24489,30106,0,0,0,0,0,0,100,0,35652,12103094,17240,8103478,17240,0,17240,0,0,0,0,0,0,100,0,18412,8936,8936,8936,270,8936,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,104245,70970,0.0994158,0
282,1015200,13066340,50066,16290,1,0,22582,27483,1,0,0,0,1.99736e-05,0,99.998,0,44811,12147535,16293,8133845,16293,0,16293,0,0,0,0,0,0,100,0,28518,14074,14074,14074,185,14074,0,0,0,0,0,0,0,0,0,100,0,1.05812e-05,0,99.9989,0,106464,73004,0.101532,0
283,1018800,13114319,47979,15380,0,0,21579,26400,0,0,0,0,0,0,100,0,32801,12179912,15385,8157726,15385,0,15385,0,0,0,0,0,0,100,0,17416,8496,8496,8496,212,8496,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,113353,79681,0.108102,0
284,1022400,13160617,46298,15074,0,0,20580,25718,0,0,0,0,0,0,100,0,46204,12225568,15058,8188083,15058,0,15058,0,0,0,0,0,0,100,0,31146,15299,15299,15299,273,15299,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,113112,79167,0.107872,0
285,1026000,13204928,44311,14417,0,0,19964,24347,0,0,0,0,0,0,100,0,55387,12280445,14419,8222731,14419,0,14419,0,0,0,0,0,0,100,0,40968,20229,20229,20230,254,20229,1,0,0,0,0,0,0,0,0,100,0,0,0,100,0,107302,73103,0.102331,0
286,1029600,13247955,43027,13944,0,0,19086,23941,0,0,0,0,0,0,100,0,48504,12328395,13952,8253682,13952,0,13952,0,0,0,0,0,0,100,0,34552,16999,16999,16999,277,16999,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,104255,69779,0.0994253,0
287,1033200,13288827,40872,13274,0,0,18116,22756,0,0,0,0,0,0,100,0,49032,12376437,13266,8284336,13266,0,13266,0,0,0,0,0,0,100,0,35766,17388,17388,17388,495,17388,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100133,65162,0.0954943,0
288,1036800,13326201,37374,12381,0,0,17001,20373,0,0,0,0,0,0,100,0,51221,12427374,12387,8315998,12387,0,12387,0,0,0,0,0,0,100,0,38834,19275,19275,19275,142,19275,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,93245,58132,0.0889254,0
289,1040400,13356715,30514,10007,0,0,13598,16916,0,0,0,0,0,0,100,0,31587,12458729,10007,8336679,10007,0,10007,0,0,0,0,0,0,100,0,21580,10674,10674,10674,116,10674,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,92578,57349,0.0882893,0
290,1044000,13387614,30899,9593,0,0,13930,16969,0,0,0,0,0,0,100,0,28340,12486921,9892,8355721,9892,0,9892,0,0,0,0,0,0,100,0,18448,9150,9150,9150,74,9150,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,93320,58017,0.0889969,0
291,1047600,13416280,28666,9270,0,0,12685,15981,0,0,0,0,0,0,100,0,34707,12521514,9461,8377748,9461,0,9461,0,0,0,0,0,0,100,0,25246,12566,12566,12566,56,12566,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,90215,54856,0.0860357,0
292,1051200,13447109,30829,8816,0,0,14263,16566,0,0,0,0,0,0,100,0,28572,12549930,8858,8396385,8858,0,8858,0,0,0,0,0,0,100,0,19714,9779,9779,9779,78,9779,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,89294,53857,0.0851574,0
293,1054800,13473720,26611,8409,0,0,12089,14522,0,0,0,0,0,0,100,0,29279,12579093,8665,8415299,8665,0,8665,0,0,0,0,0,0,100,0,20614,10249,10249,10249,58,10249,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,87710,52215,0.0836468,0
294,1058400,13511173,37453,10623,0,0,17365,20088,0,0,0,0,0,0,100,0,33537,12612440,11967,8437956,11967,0,11967,0,0,0,0,0,0,100,0,21570,10690,10690,10690,95,10690,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,88987,53397,0.0848646,0
295,1062000,13549614,38441,12472,0,0,16810,21631,0,0,0,0,0,0,100,0,37062,12649316,12650,8462719,12650,0,12650,0,0,0,0,0,0,100,0,24412,12113,12113,12113,93,12113,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,89524,53841,0.0853767,0
296,1065600,13590881,41267,13136,0,0,18442,22825,0,0,0,0,0,0,100,0,32983,12682147,13265,8485767,13265,0,13265,0,0,0,0,0,0,100,0,19718,9783,9783,9784,75,9783,1,0,0,0,0,0,0,0,0,100,0,0,0,100,0,93006,57248,0.0886974,0
297,1069200,13637112,46231,13378,0,0,21207,25024,0,0,0,0,0,0,100,0,45933,12727844,14813,8516022,14813,0,14813,0,0,0,0,0,0,100,0,31120,15442,15442,15442,118,15442,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,92377,56501,0.0880976,0
298,1072800,13682677,45565,14792,0,0,19512,26053,0,0,0,0,0,0,100,0,45949,12773615,15371,8546593,15371,0,15371,0,0,0,0,0,0,100,0,30578,15200,15200,15200,89,15200,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,92548,56583,0.0882607,0
299,1076400,13727209,44532,14557,0,0,19909,24623,0,0,0,0,0,0,100,0,42276,12815559,14648,8574889,14648,0,14648,0,0,0,0,0,0,100,0,27628,13648,13648,13648,166,13648,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,93548,57417,0.0892143,0
300,1080000,13770977,43768,14020,0,0,19269,24499,0,0,0,0,0,0,100,0,24058,12839385,14066,8593835,14066,0,14066,0,0,0,0,0,0,100,0,9992,4880,4880,4880,116,4880,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,102734,66487,0.0979748,0
301,1083600,13819462,48485,15253,0,0,21705,26780,0,0,0,0,0,0,100,0,45742,12884861,15306,8624226,15306,0,15306,0,0,0,0,0,0,100,0,30436,15085,15085,15085,133,15085,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,102955,66575,0.0981855,0
302,1087200,13868591,49129,15734,0,0,22242,26887,0,0,0,0,0,0,100,0,56754,12941218,15789,8660299,15789,0,15789,0,0,0,0,0,0,100,0,40965,20284,20284,20284,198,20284,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,98460,61882,0.0938988,0
303,1090800,13923524,54933,17734,0,0,24239,30694,0,0,0,0,0,0,100,0,45312,12986278,17816,8691737,17816,0,17816,0,0,0,0,0,0,100,0,27496,13622,13622,13622,126,13622,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,102654,65950,0.0978985,0
304,1094400,13979240,55716,17710,0,0,25363,30353,0,0,0,0,0,0,100,0,48486,13034508,17762,8724733,17762,0,17762,0,0,0,0,0,0,100,0,30724,15234,15234,15234,128,15234,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,105182,68350,0.100309,0
305,1098000,14032558,53318,17354,0,0,23543,29775,0,0,0,0,0,0,100,0,58580,13092692,17434,8762542,17434,0,17434,0,0,0,0,0,0,100,0,41146,20375,20375,20375,198,20375,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,102241,65211,0.0975046,0
306,1101600,14089250,56692,18336,0,0,26213,30479,0,0,0,0,0,0,100,0,61020,13153184,18424,8802000,18424,0,18424,0,0,0,0,0,0,100,0,42596,21034,21034,21034,264,21034,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,99631,62337,0.0950155,0
307,1105200,14143265,54015,17331,0,0,24334,29681,0,0,0,0,0,0,100,0,37107,13189927,17421,8829082,17421,0,17421,0,0,0,0,0,0,100,0,19686,9661,9661,9661,182,9661,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,107391,69915,0.102416,0
308,1108800,14195463,52198,16619,0,0,23566,28632,0,0,0,0,0,0,100,0,49870,13239495,16832,8862282,16832,0,16832,0,0,0,0,0,0,100,0,33038,16368,16368,16368,151,16368,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,107855,70228,0.102859,0
309,1112400,14243529,48066,15526,1,0,21903,26162,1,0,0,0,2.08047e-05,0,99.9979,0,36857,13276038,15517,8888312,15517,0,15517,0,0,0,0,0,0,100,0,21340,10513,10513,10513,157,10513,0,0,0,0,0,0,0,0,0,100,0,1.18191e-05,0,99.9988,0,112859,75075,0.107631,0
310,1116000,14292734,49205,16045,0,0,22027,27178,0,0,0,0,0,0,100,0,47332,13323002,16036,8919812,16036,0,16036,0,0,0,0,0,0,100,0,31296,15464,15464,15464,184,15464,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,113431,75463,0.108176,0
311,1119600,14333014,40280,12939,0,0,17876,22404,0,0,0,0,0,0,100,0,36428,13359098,12934,8944327,12934,0,12934,0,0,0,0,0,0,100,0,23494,11581,11581,11581,166,11581,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,114784,76650,0.109467,0
312,1123200,14373376,40362,12767,0,0,18611,21751,0,0,0,0,0,0,100,0,48444,13407260,12780,8974798,12780,0,12780,0,0,0,0,0,0,100,0,35664,17691,17691,17691,141,17691,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,109873,71598,0.104783,0
313,1126800,14406672,33296,10821,0,0,14610,18686,0,0,0,0,0,0,100,0,42977,13449941,10819,9001548,10819,0,10819,0,0,0,0,0,0,100,0,32158,15931,15931,15931,148,15931,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,104761,66338,0.0999079,0
314,1130400,14439551,32879,10639,0,0,14514,18365,0,0,0,0,0,0,100,0,31455,13481248,10639,9022521,10639,0,10639,0,0,0,0,0,0,100,0,20816,10334,10334,10334,74,10334,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,105066,66569,0.100199,0
315,1134000,14471579,32028,10416,0,0,14569,17459,0,0,0,0,0,0,100,0,52040,13533071,10411,9053638,10411,0,10411,0,0,0,0,0,0,100,0,41629,20706,20706,20706,108,20706,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,94771,56166,0.0903807,0
316,1137600,14503882,32303,9998,0,0,14971,17332,0,0,0,0,0,0,100,0,36821,13569776,9999,9076990,9999,0,9999,0,0,0,0,0,0,100,0,26822,13353,13353,13353,57,13353,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,91417,52755,0.087182,0
317,1141200,14533910,30028,9496,0,0,13526,16502,0,0,0,0,0,0,100,0,30588,13600295,9487,9096993,9487,0,9487,0,0,0,0,0,0,100,0,21101,10516,10516,10516,34,10516,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,90388,51692,0.0862007,0
318,1144800,14569808,35898,11292,1,0,16928,18969,1,0,0,0,2.78567e-05,0,99.9972,0,41160,13641252,11295,9123119,11295,0,11295,0,0,0,0,0,0,100,0,29865,14831,14831,14831,101,14831,0,0,0,0,0,0,0,0,0,100,0,1.30115e-05,0,99.9987,0,86852,48055,0.0828285,0
319,1148400,14615634,45826,14499,0,0,20905,24921,0,0,0,0,0,0,100,0,33655,13674771,14571,9147164,14571,0,14571,0,0,0,0,0,0,100,0,19084,9474,9474,9474,68,9474,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,91949,53084,0.0876894,0
320,1152000,14664275,48641,14993,0,0,22190,26451,0,0,0,0,0,0,100,0,38683,13713241,15072,9173935,15072,0,15072,0,0,0,0,0,0,100,0,23611,11699,11699,11699,106,11699,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,95322,56351,0.0909061,0
321,1155600,14713926,49651,15039,0,0,22691,26960,0,0,0,0,0,0,100,0,41551,13754606,15749,9202492,15749,0,15749,0,0,0,0,0,0,100,0,25802,12808,12808,12808,93,12808,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,98263,59199,0.0937109,0
322,1159200,14768063,54137,17161,0,0,24582,29555,0,0,0,0,0,0,100,0,74196,13828570,17418,9248183,17418,0,17418,0,0,0,0,0,0,100,0,56778,28273,28273,28273,116,28273,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,87408,48228,0.0833588,0
323,1162800,14816338,48275,14729,0,0,23209,25066,0,0,0,0,0,0,100,0,32535,13860906,14836,9271769,14836,0,14836,0,0,0,0,0,0,100,0,17699,8750,8750,8750,99,8750,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,93494,54215,0.0891628,0
324,1166400,14860767,44429,14024,0,0,19819,24610,0,0,0,0,0,0,100,0,28837,13889537,14165,9293167,14165,0,14165,0,0,0,0,0,0,100,0,14672,7233,7233,7233,103,7233,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,100426,61044,0.0957737,0
325,1170000,14909998,49231,15742,0,0,22655,26576,0,0,0,0,0,0,100,0,45421,13934662,15907,9323683,15907,0,15907,0,0,0,0,0,0,100,0,29514,14609,14609,14609,148,14609,0,0,0,0,0,0,0,0,0,100,0,0,0,100,0,101724,62194,0.0970116,0
